Contrato,Idade,Sexo,Valor_Renda,UF_Cliente,Perc_Juros,Prazo_Emprestimo,Data_Contratacao,Prazo_Restante,VL_Emprestimo,VL_Emprestimo_ComJuros,QT_Total_Parcelas_Pagas,QT_Total_Parcelas_Pagas_EmDia,QT_Total_Parcelas_Pagas_EmAtraso,Qt_Renegociacao,Estado_Civil,Escolaridade,Possui_Patrimonio,VL_Patrimonio,QT_Parcelas_Atraso,QT_Dias_Atraso,Saldo_Devedor,Total_Pago,Possivel_Fraude
321989054715,71,F,2000.00,SP,21.0000,50,2021-07-18,34,10000.00,11500.00,25,4,18,2,DIVORCIADO,NULL,N,0.00,2,41,6102.64,6678.60,Nao
321974702715,35,M,3500.00,PE,18.0000,100,2021-05-17,82,40000.00,46000.00,27,18,1,2,OUTRO,NULL,N,0.00,0,NULL,8898.44,42742.85,Nao
322036277715,47,M,7000.00,SP,17.0000,140,2022-02-21,125,120000.00,138000.00,20,0,13,1,SOLTEIRO(A),Nenhum,N,0.00,1,11,121420.85,22238.42,Nao
321961237715,44,F,5000.00,RS,19.0000,190,2021-03-11,175,100000.00,115000.00,18,1,4,4,SOLTEIRO(A),NULL,N,0.00,13,529,114314.20,7495.49,Sim
322051861715,57,M,8000.00,SP,16.0000,80,2022-05-20,74,100000.00,115000.00,16,4,2,2,CASADO (A),NULL,N,0.00,0,NULL,33630.09,85414.45,Nao
322001561715,30,F,6000.00,RJ,18.0000,100,2021-09-06,79,50000.00,57500.00,26,23,1,0,CASADO (A),NULL,N,0.00,0,NULL,44030.02,16188.33,Nao
321951228715,34,F,2500.00,PA,21.0000,75,2021-01-27,45,50000.00,57500.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,32,953,61690.18,653.35,Sim
321986220715,45,M,10000.00,PR,20.0000,200,2021-07-06,221,220000.00,253000.00,3,3,0,0,OUTRO,NULL,N,0.00,25,741,264044.38,4127.16,Sim
322059573715,23,M,3000.00,SP,21.0000,60,2022-06-15,49,16000.00,18400.00,12,9,3,1,SOLTEIRO(A),Nenhum,N,0.00,5,133,15825.72,4240.53,Sim
322057542715,19,F,3500.00,SC,22.0000,170,2022-05-31,159,140000.00,161000.00,17,12,1,1,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,161992.62,11114.13,Nao
321968267715,37,F,1500.00,RS,24.0000,36,2021-04-16,11,6000.00,6900.00,27,4,20,3,SOLTEIRO(A),NULL,N,0.00,1,11,800.22,7688.11,Nao
322081064715,37,F,4600.00,SP,7.0000,75,2022-09-29,64,30000.00,34500.00,12,11,0,0,CASADO (A),Ensino Superior,N,0.00,0,NULL,26963.87,5136.12,Nao
321991420715,39,M,30000.00,SP,15.0000,180,2021-07-28,156,400000.00,460000.00,24,2,8,4,SOLTEIRO(A),Ensino Superior,N,0.00,0,NULL,401542.69,66464.53,Nao
321966666715,22,M,1500.00,GO,10.0000,100,2021-04-08,80,35000.00,40250.00,11,9,0,2,OUTRO,NULL,N,0.00,20,617,34499.25,4102.73,Sim
322060283715,36,M,3200.00,SP,21.0000,55,2022-06-15,42,20000.00,23000.00,2,2,0,1,OUTRO,Nenhum,N,0.00,15,435,23900.15,894.56,Sim
322040234715,53,F,1800.00,PR,20.0000,100,2022-03-04,84,30000.00,34500.00,19,18,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,29403.02,7450.26,Nao
322055969715,23,M,3700.00,MT,21.0000,45,2022-05-24,29,15000.00,17250.00,12,4,6,2,OUTRO,NULL,N,0.00,0,NULL,0.00,19982.08,Nao
322087685715,29,M,4000.00,PR,12.0000,80,2022-10-31,75,90000.00,103500.00,12,12,0,1,CASADO (A),NULL,N,0.00,0,NULL,80270.37,14322.70,Nao
321963357715,23,M,3700.00,SP,18.0000,35,2021-03-22,6,35000.00,40250.00,3,1,0,0,SOLTEIRO(A),NULL,N,0.00,29,862,39803.17,3600.03,Sim
321954758715,22,F,3600.00,SC,18.0000,100,2021-02-09,75,60000.00,69000.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,31,924,71750.12,726.00,Sim
322036713715,29,M,4000.00,BA,18.0000,35,2022-02-11,19,15000.00,17250.00,9,7,1,4,SOLTEIRO(A),NULL,N,0.00,11,529,13538.21,4837.85,Sim
321952725715,48,M,7500.00,SP,18.0000,160,2021-01-29,129,420000.00,483000.00,33,6,1,2,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,406416.93,84728.34,Nao
321946770715,32,M,2600.00,RS,18.8627,20,2021-01-06,8,3000.00,3450.00,3,3,0,0,OUTRO,NULL,N,0.00,17,924,3504.17,421.91,Sim
321984432715,28,F,4000.00,AL,22.0000,240,2021-06-30,221,180000.00,207000.00,3,0,1,1,CASADO (A),NULL,N,0.00,25,741,218850.99,2786.64,Sim
322071669715,56,M,12000.00,SC,20.0000,200,2022-08-16,193,100000.00,115000.00,14,7,0,1,SOLTEIRO(A),NULL,N,0.00,1,11,116038.42,4970.00,Nao
322097245715,28,F,3500.00,SP,22.0000,100,2022-12-20,91,40000.00,46000.00,10,10,0,1,CASADO (A),NULL,N,0.00,0,NULL,46280.01,3016.53,Nao
322029386715,33,F,12000.00,SP,20.0000,200,2022-01-05,225,250000.00,287500.00,21,11,7,3,SOLTEIRO(A),NULL,N,0.00,0,NULL,283860.04,19969.10,Nao
321946135715,62,M,2000.00,GO,22.0000,200,2021-01-05,175,100000.00,115000.00,10,7,3,2,CASADO (A),Nenhum,N,0.00,24,833,117418.87,6493.82,Sim
322014701715,33,F,2000.00,RS,22.0000,200,2021-11-19,179,60000.00,69000.00,6,1,3,0,SOLTEIRO(A),NULL,N,0.00,18,529,71852.92,2239.95,Sim
322078324715,52,F,2500.00,PI,20.0000,200,2022-09-20,198,100000.00,115000.00,2,1,1,2,CASADO (A),Nenhum,N,0.00,10,284,120438.76,710.00,Sim
322048537715,29,M,2800.00,MG,24.0000,25,2022-04-12,7,12000.00,13800.00,3,2,0,1,SOLTEIRO(A),Nenhum,N,0.00,15,435,13656.98,1850.94,Sim
322003064715,35,M,3500.00,MA,14.0000,80,2021-09-14,85,60000.00,69000.00,26,21,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,46575.00,23447.01,Nao
322070329715,37,F,4500.00,MT,21.0000,60,2022-08-05,49,16000.00,18400.00,15,15,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,14759.99,4935.11,Nao
322099668715,49,F,2000.00,PA,20.0000,200,2022-12-31,198,150000.00,172500.00,1,1,0,1,CASADO (A),Nenhum,N,0.00,8,225,181136.91,532.50,Sim
322034339715,60,F,4250.00,CE,25.0000,190,2022-01-28,185,100000.00,115000.00,20,10,6,1,CASADO (A),NULL,N,0.00,1,11,118011.43,8594.17,Nao
322054065715,50,M,2000.00,SP,20.0000,100,2022-05-13,87,30000.00,34500.00,12,11,1,0,SOLTEIRO(A),NULL,N,0.00,6,162,32067.83,4663.11,Sim
321994638715,41,M,3500.00,BA,18.0000,80,2021-08-09,76,35000.00,40250.00,27,18,4,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,27592.61,14723.37,Nao
321951438715,21,M,2850.00,PR,24.0000,20,2021-01-25,0,7000.00,8050.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,19,953,9121.00,449.51,Sim
322038317715,80,F,2800.00,SP,20.0000,200,2022-02-25,227,200000.00,230000.00,6,2,1,1,VIÚVO(A),NULL,N,0.00,14,406,238137.99,4277.51,Sim
322042743715,55,F,12660.88,PA,26.0000,240,2022-03-15,227,180000.00,207000.00,20,7,2,1,CASADO (A),Nenhum,N,0.00,0,NULL,209576.27,20482.11,Nao
321968402715,51,M,3000.00,MA,21.0000,80,2021-04-16,80,60000.00,69000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,30,894,73353.04,727.50,Sim
322069482715,58,M,2600.00,BA,21.0000,80,2022-08-04,68,45000.00,51750.00,13,13,0,5,CASADO (A),Ensino Médio,N,0.00,0,NULL,11047.82,44017.93,Nao
322018433715,35,F,1500.00,SP,20.0000,200,2021-11-19,221,120000.00,138000.00,16,6,5,1,DIVORCIADO,NULL,N,0.00,8,225,138722.45,7498.90,Sim
321988887715,22,F,1800.00,SP,24.0000,36,2021-08-20,13,5000.00,5750.00,1,0,0,2,SOLTEIRO(A),NULL,N,0.00,26,771,6311.59,177.77,Sim
321997733715,41,M,7000.00,SP,16.0000,60,2021-08-20,77,65000.00,74750.00,24,0,15,3,SOLTEIRO(A),Nenhum,N,0.00,1,11,18313.13,58605.49,Nao
322076489715,32,F,3000.00,MS,20.0000,200,2022-09-08,227,130000.00,149500.00,6,6,0,1,DIVORCIADO,NULL,N,0.00,8,225,154897.70,2927.58,Sim
321973160715,24,M,2000.00,DF,18.0000,100,2021-05-20,82,40000.00,46000.00,30,5,15,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,26048.12,15243.90,Nao
322096641715,43,M,1600.00,CE,21.0000,80,2022-12-16,75,30000.00,34500.00,10,6,1,1,CASADO (A),NULL,N,0.00,1,11,32977.42,3725.33,Nao
322042856715,28,F,13000.00,SP,24.0000,200,2022-03-17,225,500000.00,575000.00,16,10,3,3,SOLTEIRO(A),NULL,N,0.00,4,133,595108.07,32001.34,Nao
321966789715,39,M,4500.00,MA,21.0000,55,2021-04-09,25,35000.00,40250.00,30,3,21,4,SOLTEIRO(A),Nenhum,N,0.00,1,11,19824.48,26407.23,Nao
322086215715,40,F,7500.00,RJ,20.0000,200,2022-10-27,227,200000.00,230000.00,4,4,0,1,DIVORCIADO,NULL,N,0.00,8,225,239723.90,3002.64,Sim
322095993715,43,F,3000.00,MG,21.0000,48,2022-12-13,60,15000.00,17250.00,10,1,7,0,SOLTEIRO(A),NULL,N,0.00,1,11,14652.15,3938.13,Nao
322019029715,24,M,1815.00,PE,18.0000,100,2021-11-22,85,40000.00,46000.00,22,18,0,2,CASADO (A),Nenhum,N,0.00,0,NULL,19777.13,28452.27,Nao
322041950715,47,M,3000.00,CE,9.0000,60,2022-03-10,44,14000.00,16100.00,18,6,7,2,CASADO (A),Nenhum,N,0.00,1,11,10639.86,4710.32,Nao
322070911715,24,M,1500.00,PE,12.0000,60,2022-08-11,71,25000.00,28750.00,13,4,3,3,OUTRO,NULL,N,0.00,0,NULL,8826.24,19818.23,Nao
321989640715,51,F,5000.00,PR,20.0000,60,2021-07-22,75,30000.00,34500.00,28,0,2,4,CASADO (A),NULL,N,0.00,0,NULL,23008.46,14267.47,Nao
322086295715,56,F,6300.00,SP,16.0000,20,2022-10-25,11,35000.00,40250.00,8,1,7,3,CASADO (A),NULL,N,0.00,0,NULL,0.00,41763.70,Nao
322092401715,58,F,120000.00,PR,18.0000,140,2022-11-24,129,300000.00,345000.00,12,0,4,2,DIVORCIADO,NULL,N,0.00,0,NULL,332870.49,24317.66,Nao
321969104715,28,F,3000.00,SP,21.0000,80,2021-04-20,80,65000.00,74750.00,31,10,2,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,37775.54,47804.33,Nao
322063137715,41,F,2000.00,SP,19.0000,60,2022-07-01,44,14000.00,16100.00,16,2,9,2,CASADO (A),NULL,N,0.00,0,NULL,7128.67,9638.79,Nao
322044203715,21,M,2000.00,SP,20.0000,90,2022-04-20,85,35000.00,40250.00,1,0,0,0,SOLTEIRO(A),NULL,N,0.00,18,529,42352.95,477.65,Sim
321950008715,55,M,5000.00,PE,21.0000,50,2021-01-19,29,7000.00,8050.00,1,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,33,981,8655.35,137.20,Sim
322073432715,25,F,3000.00,MG,23.0000,42,2022-08-25,28,8000.00,9200.00,3,0,3,1,SOLTEIRO(A),Nenhum,N,0.00,12,344,9420.49,729.89,Sim
321985909715,33,M,2000.00,PA,18.0000,100,2021-07-12,84,30000.00,34500.00,26,24,0,2,CASADO (A),Nenhum,N,0.00,0,NULL,18918.00,17836.51,Nao
322021166715,53,M,10000.00,MA,15.0000,140,2021-11-29,125,140000.00,161000.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,22,649,162266.26,1159.90,Sim
322013282715,40,M,9400.00,SP,20.0000,180,2021-10-27,225,280000.00,322000.00,2,2,0,0,SOLTEIRO(A),NULL,N,0.00,22,649,336700.86,3764.32,Sim
322015389715,33,M,3500.00,MG,18.0000,100,2021-11-06,80,35000.00,40250.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,23,680,41336.25,416.50,Sim
322031637715,32,M,3000.00,RJ,17.0000,25,2022-01-14,19,10000.00,11500.00,13,10,1,3,SOLTEIRO(A),Nenhum,N,0.00,2,162,637.21,12212.67,Nao
322095761715,20,M,3300.00,MG,16.0000,80,2022-12-15,80,70000.00,80500.00,10,4,1,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,70717.36,6205.77,Nao
321973794715,35,M,3500.00,SP,7.0000,50,2021-05-11,20,35000.00,40250.00,30,29,0,0,OUTRO,NULL,N,0.00,0,NULL,14980.01,22658.98,Nao
322032488715,24,F,1627.00,SP,17.0000,25,2022-01-19,19,10000.00,11500.00,22,3,8,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,1387.64,11383.56,Nao
322097765715,25,F,2000.00,BA,25.0000,80,2022-12-23,78,16000.00,18400.00,9,1,7,3,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,10636.82,9728.65,Nao
322093047715,29,M,5000.00,PE,23.0000,60,2022-11-26,51,15000.00,17250.00,8,8,0,2,CASADO (A),Ensino Médio,N,0.00,0,NULL,11440.69,7394.42,Nao
322015107715,34,M,9000.00,MS,7.0000,80,2021-11-19,64,40000.00,46000.00,24,1,7,2,OUTRO,NULL,N,0.00,0,NULL,32777.32,15154.93,Nao
322042166715,58,F,1800.00,MG,18.0000,30,2022-03-14,13,7000.00,8050.00,18,14,0,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,2612.43,6127.11,Nao
322069934715,54,F,3000.00,MG,19.0000,190,2022-08-05,193,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,13,376,119823.05,368.30,Sim
322050474715,36,M,3800.00,MA,14.0000,120,2022-04-22,125,120000.00,138000.00,7,1,2,0,CASADO (A),Nenhum,N,0.00,12,344,130789.15,8314.40,Sim
321969605715,23,M,2500.00,MG,22.0000,170,2021-04-22,149,100000.00,115000.00,2,2,0,1,SOLTEIRO(A),NULL,N,0.00,28,833,124099.47,1206.43,Sim
321952051715,48,F,3000.00,CE,19.0000,190,2021-01-27,225,160000.00,184000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,32,953,192171.41,589.28,Sim
321973378715,36,M,3800.00,PR,22.0000,240,2021-05-10,221,200000.00,230000.00,2,2,0,0,CASADO (A),NULL,N,0.00,27,802,245064.73,2049.60,Sim
321965743715,27,M,2300.00,MA,21.0000,80,2021-04-06,80,40000.00,46000.00,31,20,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,33765.02,16839.01,Nao
322095932715,56,F,2500.00,SP,23.0000,200,2022-12-30,193,80000.00,92000.00,1,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,9,251,98945.49,396.00,Sim
322030792715,23,F,2500.00,RS,20.0000,200,2022-01-17,221,140000.00,161000.00,16,6,3,5,SOLTEIRO(A),NULL,N,0.00,3,376,158360.46,10806.04,Sim
322040644715,36,M,4000.00,RJ,24.0000,200,2022-03-04,225,280000.00,322000.00,20,20,0,1,SOLTEIRO(A),NULL,N,0.00,0,NULL,329000.06,22562.45,Nao
322025105715,26,M,4500.00,MA,18.0000,60,2021-12-14,45,35000.00,40250.00,12,4,7,1,SOLTEIRO(A),NULL,N,0.00,8,225,33837.89,8639.62,Sim
322095032715,43,F,3000.00,SP,22.0000,100,2022-12-07,94,35000.00,40250.00,4,4,0,1,CASADO (A),NULL,N,0.00,7,194,42151.44,1050.92,Sim
322069840715,62,F,2600.00,RJ,20.0000,100,2022-08-05,87,40000.00,46000.00,4,4,0,0,DIVORCIADO,Nenhum,N,0.00,11,315,46769.12,1968.52,Sim
322012599715,44,F,5427.00,RS,24.0000,25,2021-10-25,17,6000.00,6900.00,18,14,0,1,DIVORCIADO,NULL,N,0.00,0,NULL,0.00,7879.28,Nao
321962516715,30,M,2110.00,SC,24.0000,30,2021-03-17,0,8000.00,9200.00,20,16,0,0,CASADO (A),NULL,N,0.00,0,NULL,0.00,11244.17,Nao
322091169715,47,F,4000.00,RS,22.0000,100,2022-11-19,91,40000.00,46000.00,12,8,1,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,45696.01,3623.47,Nao
321985288715,41,F,1000.00,SP,21.0000,45,2021-07-07,29,7000.00,8050.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,27,802,8626.72,191.33,Sim
322075534715,58,M,5000.00,SP,23.0000,200,2022-09-08,193,80000.00,92000.00,14,6,0,0,DIVORCIADO,NULL,N,0.00,0,NULL,92256.01,6960.02,Nao
322011793715,23,M,3400.00,MG,16.0000,120,2021-10-22,125,130000.00,149500.00,25,23,1,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,133955.16,19673.83,Nao
321968643715,55,M,5600.00,SP,19.0000,190,2021-04-19,225,400000.00,460000.00,3,1,2,1,CASADO (A),NULL,N,0.00,26,771,477470.56,4419.60,Sim
322010393715,21,M,1900.00,RS,21.0000,60,2021-10-15,37,9000.00,10350.00,14,2,10,2,SOLTEIRO(A),NULL,N,0.00,9,376,7202.31,4035.29,Sim
321997524715,49,M,3000.00,MG,13.0000,100,2021-08-19,84,25000.00,28750.00,11,8,3,6,OUTRO,NULL,N,0.00,7,649,25273.68,3397.99,Nao
321961919715,45,M,3000.00,SC,13.0000,50,2021-03-15,25,7000.00,8050.00,10,1,4,1,OUTRO,NULL,N,0.00,22,649,6592.19,1701.21,Sim
322052515715,27,M,3000.00,SC,24.0000,25,2022-05-04,19,10000.00,11500.00,17,17,0,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,2595.99,10897.01,Nao
321991036715,54,F,3500.00,SC,20.0000,200,2021-07-26,179,100000.00,115000.00,24,4,13,3,SOLTEIRO(A),NULL,N,0.00,1,41,106495.57,15471.78,Nao
321989091715,35,M,50000.00,SC,20.0000,200,2021-07-19,221,200000.00,230000.00,27,6,12,1,CASADO (A),Nenhum,N,0.00,1,11,222846.33,20358.43,Nao
322051379715,23,M,5000.00,MG,18.0000,35,2022-04-28,19,10000.00,11500.00,2,1,1,2,SOLTEIRO(A),NULL,N,0.00,16,468,11459.70,586.34,Sim
322033192715,36,F,3500.00,PA,23.0000,200,2022-01-22,179,60000.00,69000.00,18,11,6,2,CASADO (A),Nenhum,N,0.00,1,11,69067.47,5979.82,Nao
322019925715,28,M,5000.00,RJ,19.0000,190,2021-11-24,185,100000.00,115000.00,3,2,0,1,SOLTEIRO(A),Nenhum,N,0.00,20,589,119191.62,1104.90,Sim
321959937715,62,M,2000.00,PE,21.0000,60,2021-03-03,34,12000.00,13800.00,18,6,3,1,OUTRO,NULL,N,0.00,14,406,10476.20,4702.10,Sim
321961840715,33,M,1700.00,PA,21.0000,60,2021-03-13,36,25000.00,28750.00,32,23,0,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,17682.25,14586.15,Nao
322078888715,34,F,5000.00,MG,21.0000,48,2022-09-20,40,16000.00,18400.00,9,0,7,2,SOLTEIRO(A),Nenhum,N,0.00,3,71,8956.38,10904.94,Nao
322056516715,39,F,2500.00,SP,22.0000,190,2022-05-26,179,60000.00,69000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,16,468,73895.45,321.88,Sim
322071058715,62,M,2900.00,CE,20.0000,200,2022-08-12,193,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),Nenhum,N,0.00,14,406,120843.95,355.00,Sim
322065280715,49,M,3000.00,PE,21.0000,50,2022-07-21,34,15000.00,17250.00,2,0,1,0,SOLTEIRO(A),NULL,N,0.00,14,406,17963.90,744.20,Sim
322025827715,26,F,1600.00,MG,18.0000,100,2021-12-17,80,40000.00,46000.00,20,8,1,5,SOLTEIRO(A),NULL,N,0.00,0,NULL,13405.44,36864.94,Nao
322077064715,23,F,4000.00,MA,20.0000,100,2022-09-11,91,30000.00,34500.00,4,2,1,1,SOLTEIRO(A),NULL,N,0.00,10,284,34940.24,1484.27,Sim
322009994715,58,F,1500.00,SP,19.0000,190,2021-10-14,185,100000.00,115000.00,14,12,2,3,SOLTEIRO(A),Nenhum,N,0.00,10,344,114945.94,5295.43,Sim
321979602715,53,M,8000.00,RS,20.0000,190,2021-06-08,179,100000.00,115000.00,1,1,0,1,CASADO (A),NULL,N,0.00,28,833,121048.21,373.60,Sim
322060075715,29,F,1400.00,SP,23.0000,60,2022-06-14,46,14000.00,16100.00,16,2,1,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,12833.41,5074.35,Nao
322024155715,36,F,2000.00,PA,21.0000,60,2021-12-10,42,19000.00,21850.00,23,13,0,1,SOLTEIRO(A),Nenhum,N,0.00,0,NULL,14410.08,9420.16,Nao
322064540715,26,M,12000.00,BA,22.0000,200,2022-07-07,225,400000.00,460000.00,6,5,0,1,SOLTEIRO(A),Nenhum,N,0.00,10,284,483820.89,8760.00,Sim
322059615715,30,M,10000.00,MG,20.0000,170,2022-06-15,159,200000.00,230000.00,17,16,0,0,SOLTEIRO(A),NULL,N,0.00,0,NULL,217798.76,27071.23,Nao
321992011715,34,M,5000.00,SP,18.0000,100,2021-07-29,85,25000.00,28750.00,23,12,2,4,OUTRO,NULL,N,0.00,1,11,17420.03,12579.70,Nao
321993630715,24,M,2000.00,SP,18.0000,100,2021-08-11,85,30000.00,34500.00,1,1,0,0,SOLTEIRO(A),Nenhum,N,0.00,26,771,35878.95,363.00,Sim
322001677715,24,F,3000.00,RS,20.0000,200,2021-09-24,221,120000.00,138000.00,7,1,2,1,SOLTEIRO(A),NULL,N,0.00,19,559,142543.82,2990.80,Sim
322015340715,24,M,9500.00,SP,20.0000,240,2021-11-08,225,500000.00,575000.00,6,6,0,0,CASADO (A),Nenhum,N,0.00,18,529,591706.60,15732.84,Sim
322067836715,30,M,2800.00,SP,18.0000,30,2022-07-26,16,15000.00,17250.00,13,1,8,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,6262.27,11932.81,Nao
322043205715,45,F,2000.00,PE,18.0000,30,2022-03-17,16,12000.00,13800.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,19,559,14334.87,482.42,Sim
322014595715,38,M,2000.00,PA,20.0000,200,2021-11-20,179,60000.00,69000.00,5,2,3,3,SOLTEIRO(A),NULL,N,0.00,13,376,71316.03,1450.32,Sim
322001755715,20,M,2000.00,RS,18.0000,60,2021-09-14,77,30000.00,34500.00,26,15,5,1,SOLTEIRO(A),Ensino Médio,N,0.00,0,NULL,20231.22,16407.29,Nao
322059331715,26,M,6000.00,SP,23.0000,200,2022-06-09,193,100000.00,115000.00,17,8,1,2,SOLTEIRO(A),NULL,N,0.00,0,NULL,117712.41,7231.96,Nao
322070188715,26,F,2000.00,BA,20.0000,100,2022-08-08,87,50000.00,57500.00,15,8,0,0,CASADO (A),NULL,N,0.00,0,NULL,51424.99,9255.76,Nao
322070587715,26,M,1600.00,SP,20.0000,180,2022-08-09,193,120000.00,138000.00,1,1,0,1,OUTRO,NULL,N,0.00,13,376,145302.54,497.55,Sim
322048365715,20,M,1093.00,SP,19.0000,60,2022-04-11,44,10000.00,11500.00,8,8,0,3,SOLTEIRO(A),NULL,N,0.00,11,315,10400.23,1586.64,Sim
321986781715,48,F,2500.00,SP,24.0000,30,2021-07-08,11,3000.00,3450.00,6,6,0,2,SOLTEIRO(A),Nenhum,N,0.00,22,680,3180.13,768.00,Sim
322022291715,57,M,3500.00,RN,21.0000,50,2021-12-01,43,7000.00,8050.00,1,1,0,2,SOLTEIRO(A),NULL,N,0.00,22,649,8592.71,138.65,Sim
322063703715,60,M,30000.00,SP,22.0000,190,2022-07-04,179,100000.00,115000.00,16,1,0,1,CASADO (A),NULL,N,0.00,0,NULL,114747.13,8269.47,Nao
322032548715,54,F,2000.00,SP,14.0000,180,2022-01-19,159,100000.00,115000.00,2,2,0,1,CASADO (A),NULL,N,0.00,20,589,114568.60,722.00,Sim
322078937715,24,M,1800.00,RN,20.0000,100,2022-09-20,91,35000.00,40250.00,7,1,2,2,SOLTEIRO(A),NULL,N,0.00,7,225,39480.84,3025.74,Nao
321988610715,62,M,4000.00,MG,15.0000,150,2021-07-21,125,160000.00,184000.00,28,10,6,1,DIVORCIADO,Nenhum,N,0.00,0,NULL,150951.66,36248.23,Nao
321969342715,36,M,3500.00,GO,18.0000,80,2021-04-30,79,25000.00,28750.00,3,1,1,1,SOLTEIRO(A),NULL,N,0.00,27,802,29179.44,1138.68,Sim
322016054715,27,F,2000.00,SP,18.0000,48,2021-11-09,28,10000.00,11500.00,11,5,5,1,SOLTEIRO(A),Nenhum,N,0.00,12,344,9402.76,2791.26,Sim
321949780715,24,F,1800.00,PR,24.0000,36,2021-01-18,8,8000.00,9200.00,3,1,0,0,SOLTEIRO(A),NULL,N,0.00,31,924,9742.52,853.32,Sim
322081184715,48,M,7000.00,SP,7.0000,75,2022-09-29,64,60000.00,69000.00,13,3,0,3,OUTRO,NULL,N,0.00,0,NULL,18956.63,45383.59,Nao
322063802715,37,M,12000.00,GO,14.0000,120,2022-07-04,143,200000.00,230000.00,3,2,1,2,CASADO (A),Nenhum,N,0.00,13,376,226798.59,4615.32,Sim
322012435715,64,M,8000.00,GO,18.0000,130,2021-10-23,107,90000.00,103500.00,1,1,0,1,CASADO (A),NULL,N,0.00,23,680,107961.64,848.93,Sim
321991465715,45,F,15000.00,RS,19.0000,190,2021-07-28,179,100000.00,115000.00,1,1,0,1,SOLTEIRO(A),NULL,N,0.00,26,771,120017.14,368.30,Sim
321946576715,29,F,1400.00,SC,24.0000,30,2021-01-06,4,6000.00,6900.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,29,981,7803.79,257.29,Sim
321977553715,44,M,8000.00,BA,20.0000,150,2021-05-28,156,350000.00,402500.00,27,18,9,5,CASADO (A),NULL,N,0.00,2,376,378761.65,54179.59,Nao
322060652715,23,M,2500.00,SP,20.0000,60,2022-06-18,68,40000.00,46000.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,16,468,48246.23,814.81,Sim
322033106715,41,M,8007.00,MA,21.0000,40,2022-01-21,19,16000.00,18400.00,3,0,1,1,CASADO (A),Nenhum,N,0.00,19,559,18354.06,1485.93,Sim
322092880715,34,F,1500.00,MG,20.0000,100,2022-11-25,91,40000.00,46000.00,4,0,1,0,SOLTEIRO(A),NULL,N,0.00,8,225,46685.52,1968.52,Sim
322029789715,34,M,8000.00,SP,7.0000,40,2022-01-20,20,50000.00,57500.00,22,1,0,3,CASADO (A),Nenhum,N,0.00,0,NULL,18319.10,28373.00,Nao
322011316715,50,F,5000.00,DF,14.0000,30,2021-10-20,6,30000.00,34500.00,1,0,0,2,CASADO (A),NULL,N,0.00,24,708,35179.50,1160.01,Sim
321951635715,35,M,8000.00,DF,18.0000,60,2021-01-26,35,15000.00,17250.00,1,1,0,0,SOLTEIRO(A),NULL,N,0.00,32,953,17700.00,300.01,Sim
321998324715,37,M,1100.00,MG,21.0000,55,2021-08-23,37,7000.00,8050.00,11,10,1,0,SOLTEIRO(A),Nenhum,N,0.00,16,468,6988.42,1722.05,Sim
322094999715,57,M,3100.00,SP,20.0000,200,2022-12-07,198,100000.00,115000.00,11,3,1,1,CASADO (A),NULL,N,0.00,0,NULL,117095.03,4148.65,Nao
321971211715,31,M,20000.00,PE,19.0000,190,2021-04-29,225,400000.00,460000.00,3,1,1,3,SOLTEIRO(A),NULL,N,0.00,26,771,477128.27,4419.60,Sim
